molecules	164.72663139329805	total = 467	deleted = 467	frequency deleted = 100.0
objects	164.60176991150442	total = 465	deleted = 465	frequency deleted = 100.0
rock	164.5385239724042	total = 478	deleted = 475	frequency deleted = 99.3723849372385
trees	163.03142329020332	total = 441	deleted = 441	frequency deleted = 100.0
human	162.28173041396926	total = 452	deleted = 447	frequency deleted = 98.89380530973452
much	162.12121212121212	total = 428	deleted = 428	frequency deleted = 100.0
into	161.06038458809337	total = 1285	deleted = 1104	frequency deleted = 85.91439688715953
result	160.7488299531981	total = 460	deleted = 448	frequency deleted = 97.3913043478261
scientists	160.47430830039525	total = 406	deleted = 406	frequency deleted = 100.0
following	160.15701094790975	total = 406	deleted = 405	frequency deleted = 99.75369458128078
need	160.15318334131163	total = 410	deleted = 408	frequency deleted = 99.51219512195122
return	159.9740044048092	total = 424	deleted = 418	frequency deleted = 98.58490566037736
heat	159.70119714840345	total = 441	deleted = 430	frequency deleted = 97.50566893424036
traits	159.67994433814576	total = 408	deleted = 405	frequency deleted = 99.26470588235294
during	159.03290251559505	total = 396	deleted = 394	frequency deleted = 99.4949494949495
ants	159.01639344262296	total = 388	deleted = 388	frequency deleted = 100.0
was	158.95046717010112	total = 395	deleted = 393	frequency deleted = 99.49367088607595
about	158.95046717010112	total = 395	deleted = 393	frequency deleted = 99.49367088607595
type	158.88456499812574	total = 463	deleted = 444	frequency deleted = 95.8963282937365
source	158.67768595041323	total = 384	deleted = 384	frequency deleted = 100.0
found	158.24634655532358	total = 379	deleted = 379	frequency deleted = 100.0
greater	157.98319327731093	total = 376	deleted = 376	frequency deleted = 100.0
small	157.75213246362267	total = 400	deleted = 393	frequency deleted = 98.25
may	157.65550852892136	total = 395	deleted = 389	frequency deleted = 98.48101265822785
made	157.51806075376444	total = 382	deleted = 379	frequency deleted = 99.21465968586386
does	157.1912140439298	total = 401	deleted = 392	frequency deleted = 97.75561097256858
Moon	156.7146807169745	total = 373	deleted = 370	frequency deleted = 99.19571045576407
you	156.684272334419	total = 369	deleted = 367	frequency deleted = 99.45799457994579
rocks	156.55821227991183	total = 364	deleted = 363	frequency deleted = 99.72527472527473
many	156.44009216589862	total = 370	deleted = 367	frequency deleted = 99.1891891891892
use	156.140350877193	total = 356	deleted = 356	frequency deleted = 100.0
years	156.03074639017265	total = 362	deleted = 360	frequency deleted = 99.4475138121547
must	155.94713656387665	total = 354	deleted = 354	frequency deleted = 100.0
move	155.64837204758064	total = 358	deleted = 356	frequency deleted = 99.4413407821229
their	155.40559301265762	total = 772	deleted = 667	frequency deleted = 86.39896373056995
process	155.00260495013904	total = 696	deleted = 607	frequency deleted = 87.21264367816092
only	154.35838904288275	total = 345	deleted = 343	frequency deleted = 99.42028985507247
changes	154.0898729836405	total = 339	deleted = 338	frequency deleted = 99.70501474926253
These	153.810623556582	total = 333	deleted = 333	frequency deleted = 100.0
air	153.43590530637303	total = 516	deleted = 465	frequency deleted = 90.11627906976744
gas	153.1657329588443	total = 639	deleted = 556	frequency deleted = 87.01095461658842
over	152.69499677691277	total = 356	deleted = 346	frequency deleted = 97.19101123595506
sometimes	152.2673031026253	total = 319	deleted = 319	frequency deleted = 100.0
In	152.1531100478469	total = 318	deleted = 318	frequency deleted = 100.0
carbon	152.05425111921267	total = 416	deleted = 387	frequency deleted = 93.02884615384616
properties	152.03836930455637	total = 317	deleted = 317	frequency deleted = 100.0
each	151.9017199017199	total = 345	deleted = 336	frequency deleted = 97.3913043478261
below	151.21951219512195	total = 310	deleted = 310	frequency deleted = 100.0
animals	151.2065588492595	total = 313	deleted = 312	frequency deleted = 99.68051118210862
down	151.02439024390245	total = 360	deleted = 344	frequency deleted = 95.55555555555556
begin	150.98039215686273	total = 308	deleted = 308	frequency deleted = 100.0
insects	150.37220843672458	total = 303	deleted = 303	frequency deleted = 100.0
nuts	149.99877058249803	total = 303	deleted = 302	frequency deleted = 99.66996699669967
at	149.81479287297336	total = 1396	deleted = 1105	frequency deleted = 79.15472779369628
such	149.75970321238864	total = 332	deleted = 321	frequency deleted = 96.6867469879518
them	149.7500020729513	total = 301	deleted = 300	frequency deleted = 99.66777408637874
matter	149.43282369665496	total = 326	deleted = 316	frequency deleted = 96.93251533742331
dioxide	148.84910485933503	total = 291	deleted = 291	frequency deleted = 100.0
take	148.20380872677413	total = 289	deleted = 288	frequency deleted = 99.65397923875432
amount	148.1865284974093	total = 286	deleted = 286	frequency deleted = 100.0
around	147.86721176343244	total = 301	deleted = 295	frequency deleted = 98.00664451827242
sample	147.78067885117494	total = 283	deleted = 283	frequency deleted = 100.0
A	147.64397905759162	total = 282	deleted = 282	frequency deleted = 100.0
using	147.39447219939237	total = 283	deleted = 282	frequency deleted = 99.64664310954063
occur	147.3684210526316	total = 280	deleted = 280	frequency deleted = 100.0
potential	147.3684210526316	total = 280	deleted = 280	frequency deleted = 100.0
scientist	147.1190433896467	total = 281	deleted = 280	frequency deleted = 99.644128113879
get	147.0864783265042	total = 295	deleted = 289	frequency deleted = 97.96610169491525
then	146.38069705093835	total = 273	deleted = 273	frequency deleted = 100.0
DNA	146.09164420485175	total = 271	deleted = 271	frequency deleted = 100.0
substance	145.94594594594594	total = 270	deleted = 270	frequency deleted = 100.0
after	145.94594594594594	total = 270	deleted = 270	frequency deleted = 100.0
produced	145.79945799457994	total = 269	deleted = 269	frequency deleted = 100.0
large	145.7768729172469	total = 277	deleted = 274	frequency deleted = 98.91696750902527
shows	145.69747413904682	total = 271	deleted = 270	frequency deleted = 99.63099630996311
space	145.65217391304347	total = 268	deleted = 268	frequency deleted = 100.0
organ	145.3551912568306	total = 266	deleted = 266	frequency deleted = 100.0
so	145.31197490758373	total = 282	deleted = 276	frequency deleted = 97.87234042553192
produces	145.17053193188116	total = 281	deleted = 275	frequency deleted = 97.86476868327402
certain	144.90358126721762	total = 263	deleted = 263	frequency deleted = 100.0
things	144.5983379501385	total = 261	deleted = 261	frequency deleted = 100.0
term	144.5983379501385	total = 261	deleted = 261	frequency deleted = 100.0
types	144.50397928047897	total = 263	deleted = 262	frequency deleted = 99.61977186311786
might	144.44444444444446	total = 260	deleted = 260	frequency deleted = 100.0
